"pr2_accession"	"tax"
"AY100474.1.512_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Boreophyllum; Boreophyllum_pseudocrassum"
"AF136423.1.1837_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Clymene; Clymene_coleana"
"EU521638.1.1758_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Clymene; Clymene_coleana"
"AF136435.1.512_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Clymene; Clymene_coleana"
"HQ687565.1.1757_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Clymene; Clymene_sp."
"AY184343.1.1748_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Dione; Dione_arcuata"
"AY465354.1.1749_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Dione; Dione_arcuata"
"HQ687566.1.1737_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Lysithea; Lysithea_adamsiae"
"AY465355.1.1756_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Minerva; Minerva_aenigmata"
"AY184347.1.1750_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Minerva; Minerva_aenigmata"
"L36048.1.1833_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_amplissima"
"AB015791.1.1785_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Porphyra; Porphyra_amplissima"
